"trans_id","prop_address","prop_city","prop_zip","prop_latitude","prop_longitude","prop_census","parcel_id","sale_date","sale_price","lot_sqft","property_land_use","year_built","total_bedrooms","total_baths","airconditioning_type","prop_fireplace","prop_sqft","year","building_age"
436612393,"630 1st Ave","New York",10016,40.745045,-73.971611,360610086011012,90540172,2018-03-07,1142287,NA,106,1984,NA,NA,NA,NA,776,2018,34
436612395,"330 E 57th St","New York",10022,40.758597,-73.96434,360610108003000,90581910,2018-06-20,2250000,NA,106,2005,NA,NA,NA,NA,1891,2018,13
436612398,"635 W 42nd St","New York",10036,40.761539,-73.999137,360610129002005,90551593,2018-05-24,978771,NA,106,2005,NA,NA,NA,NA,685,2018,13
436612400,"299 W 12th St","New York",10014,40.737705,-74.005035,360610077003006,90515621,2018-06-25,2600000,NA,106,1930,NA,NA,NA,NA,821,2018,88
436612405,"157 W 57th St","New York",10019,40.765442,-73.979088,360610137002000,90542521,2018-06-01,14869950,NA,106,2009,NA,NA,NA,NA,3228,2018,9
436612407,"1485 5th Ave","New York",10035,40.802944,-73.94449,360610198001009,90612717,2018-06-13,1825000,NA,106,2007,NA,NA,NA,NA,1436,2018,11
436612415,"51-53 Canal St","New York",10002,40.715078,-73.991568,360610016005001,90499723,2018-06-18,460000,NA,106,1908,NA,NA,NA,NA,382,2018,110
436612417,"50 W 30th St","New York",10001,40.746995,-73.989381,360610076002002,168905653,2018-05-21,2425000,NA,106,2016,NA,NA,NA,NA,1266,2018,2
436612418,"200 E 62nd St","New York",10065,40.763017,-73.965076,360610110003000,158171106,2018-06-25,3395000,21831.97,106,1967,NA,NA,NA,NA,1936,2018,51
436612420,"250 E 53rd St","New York",10022,40.756756,-73.967468,360610098002000,90578748,2018-06-19,1550000,NA,106,2006,NA,NA,NA,NA,970,2018,12
436612422,"100 United Nations Plz","New York",10017,40.753227,-73.967781,360610090001001,90580639,2018-06-21,2515000,NA,106,1984,NA,NA,NA,NA,1321,2018,34
436612429,"254 Park Ave S","New York",10010,40.738643,-73.987954,360610052001000,90527328,2018-05-29,1650000,NA,106,1913,NA,NA,NA,NA,1235,2018,105
436612431,"415 E 37th St","New York",10016,40.74553,-73.97149,360610086011010,168906433,2018-06-12,830000,NA,106,1988,NA,NA,NA,NA,707,2018,30
436612432,"49 Murray St","New York",10007,40.714276,-74.009334,360610021001005,90491406,2018-06-12,2700000,NA,106,1930,NA,NA,NA,NA,2117,2018,88
436612435,"100 W 58th St","New York",10019,40.764999,-73.977035,360610137002000,90542415,2018-06-12,1313000,NA,106,1926,NA,NA,NA,NA,1161,2018,92
436612438,"2628 Broadway","New York",10025,40.796593,-73.969643,360610187006000,90619909,2018-06-26,2225000,8017.16,106,2005,NA,NA,NA,NA,1517,2018,13
436612439,"146-148 W 22nd St","New York",10011,40.742809,-73.995226,360610087001000,90523536,2018-06-20,3800000,NA,106,2003,NA,NA,NA,NA,2603,2018,15
436612440,"2110 Frederick Douglass Blvd","New York",10026,40.803187,-73.9559,360610218003001,90615215,2018-06-18,1325000,8073.6,106,2008,NA,NA,NA,NA,1184,2018,10
436612444,"23 W 116th St","New York",10026,40.801586,-73.94743,360610190001002,153729375,2018-06-25,875000,30274.5,106,2013,NA,NA,NA,NA,724,2018,5
436612448,"155 W 71st St","New York",10023,40.777651,-73.980891,360610157007000,90558920,2018-06-20,507000,NA,106,1940,NA,NA,NA,NA,693,2018,78
436612450,"432 Park Ave","New York",10022,40.761501,-73.971793,360610112021004,158170441,2018-06-28,1775000,34470,106,2012,NA,NA,NA,NA,603,2018,6
436612451,"352 W 117th St","New York",10026,40.805706,-73.956911,360610201024001,90624445,2018-06-28,981000,NA,106,1900,NA,NA,NA,NA,927,2018,118
436612453,"172 Madison Ave","New York",10016,40.747406,-73.983634,360610074001002,168905959,2018-06-26,1848124,10752,106,2017,NA,NA,NA,NA,891,2018,1
436612455,"250 E 53rd St","New York",10022,40.756756,-73.967468,360610098002000,90578776,2018-06-05,1620000,NA,106,2006,NA,NA,NA,NA,966,2018,12
436612456,"140 W 22nd St","New York",10011,40.742741,-73.995064,360610087001000,90523613,2018-06-19,1730000,NA,106,1911,NA,NA,NA,NA,1005,2018,107
436612457,"101 W 24th St","New York",10011,40.744007,-73.9924,360610091001002,90524309,2018-06-27,2295000,19760,106,2006,NA,NA,NA,NA,1113,2018,12
436910612,"130 E 67TH ST","NEW YORK",10065,40.766884,-73.964067,360610120001001,162760142,2018-06-13,6000000,NA,107,1908,NA,NA,NA,NA,NA,2018,110
437012573,"176 E 77TH ST","NEW YORK",10075,40.773162,-73.95909,360610128001000,158493399,2018-06-28,2875000,NA,107,1957,NA,NA,NA,NA,NA,2018,61
437080405,"635 W 42nd St","New York",10036,40.761539,-73.999137,360610129002005,90551848,2018-07-02,1100000,NA,106,2005,NA,NA,NA,NA,784,2018,13
437080406,"38 Stuyvesant St","New York",10003,40.729799,-73.987794,360610040003001,90505094,2018-06-15,2300000,NA,106,1900,NA,NA,NA,NA,1441,2018,118
437080408,"140 E 63rd St","New York",10065,40.764401,-73.966198,360610114021000,90586229,2018-06-12,595000,NA,106,1927,NA,NA,NA,NA,402,2018,91
437080409,"18-20 Pine St","New York",10005,40.707678,-74.009977,360610007001016,90488523,2018-06-13,962500,NA,106,1928,NA,NA,NA,NA,1005,2018,90
437080410,"261 W 25th St","New York",10001,40.746507,-73.9968,360610091002000,158167972,2018-06-27,1420000,9505,106,2014,NA,NA,NA,NA,720,2018,4
437080412,"80 John St","New York",10038,40.708278,-74.006828,360610015021005,90489322,2018-06-26,1270000,11186,106,1927,NA,NA,NA,NA,1056,2018,91
437080415,"350 E 82nd St","New York",10028,40.774274,-73.951729,360610138005000,90604019,2018-06-26,899000,NA,106,1998,NA,NA,NA,NA,747,2018,20
437080421,"446-448 W 47th St","New York",10036,40.762236,-73.992397,360610127003001,90549774,2018-06-29,527500,5151,106,1900,NA,NA,NA,NA,315,2018,118
437080428,"155 E 34th St","New York",10016,40.7462,-73.978528,360610072007000,90533383,2018-06-28,940000,NA,106,1964,NA,NA,NA,NA,820,2018,54
437080437,"157 W 57th St","New York",10019,40.765442,-73.979088,360610137002000,90542570,2018-06-27,23533632,NA,106,2009,NA,NA,NA,NA,4193,2018,9
437080438,"155 W 71st St","New York",10023,40.777651,-73.980891,360610157007000,90558922,2018-07-02,835000,NA,106,1940,NA,NA,NA,NA,693,2018,78
437080443,"254 Park Ave S","New York",10010,40.738643,-73.987954,360610052001000,90527368,2018-06-28,1475000,NA,106,1913,NA,NA,NA,NA,807,2018,105
437080444,"380 Malcolm X Blvd","New York",10027,40.810379,-73.943077,360610208002001,90612173,2018-06-28,1150000,13499.18,106,2005,NA,NA,NA,NA,1346,2018,13
437080447,"15 W 53rd St","New York",10019,40.761377,-73.97749,360610104001002,90572465,2018-06-21,3150000,NA,106,1982,NA,NA,NA,NA,1917,2018,36
437080449,"150 E 85th St","New York",10028,40.778602,-73.955841,360610148011000,168909121,2018-06-26,1540000,NA,106,1986,NA,NA,NA,NA,1090,2018,32
437080452,"25 Columbus Cir","New York",10019,40.76847,-73.983092,360610145004000,90549007,2018-06-28,8200000,203073,106,1955,NA,NA,NA,NA,1830,2018,63
437080458,"70 Little West St","New York",10004,40.707121,-74.016675,360610317044000,90482707,2018-07-02,1160000,NA,106,2006,NA,NA,NA,NA,930,2018,12
437080461,"219 W 80th St","New York",10024,40.784482,-73.978793,360610167004001,90568262,2018-06-22,999000,NA,106,1910,NA,NA,NA,NA,743,2018,108
437080469,"28 E 10th St","New York",10003,40.7324,-73.993627,360610059005000,90510426,2018-06-26,2600000,15928.15,106,1928,NA,NA,NA,NA,1375,2018,90
437080471,"112 E 101st St","New York",10029,40.78932,-73.949812,360610166006000,90608954,2018-06-28,3500000,1614.72,101,1890,NA,NA,NA,NA,1600,2018,128
437080472,"157 E 74th St","New York",10021,40.7717,-73.960561,360610128001002,90587529,2018-06-25,1850000,7050,106,1986,NA,NA,NA,NA,851,2018,32
437080475,"2 S End Ave","New York",10280,40.708102,-74.016977,360610317044001,90485603,2018-06-28,610000,NA,106,1990,NA,NA,NA,NA,634,2018,28
437080477,"1 Morton Sq","New York",10014,40.730875,-74.009804,360610069001009,168905131,2018-07-02,2300000,NA,106,2002,NA,NA,NA,NA,1187,2018,16
437080478,"90 William St","New York",10038,40.708079,-74.007473,360610015021010,90489446,2018-07-03,1265000,NA,106,1967,NA,NA,NA,NA,1072,2018,51
437080479,"200 E 94th St","New York",10128,40.783605,-73.949874,360610154009000,158171653,2018-06-21,1040000,45738,106,1986,NA,NA,NA,NA,729,2018,32
437080484,"100 W 58th St","New York",10019,40.764999,-73.977035,360610137002000,90542418,2018-06-21,2025000,NA,106,1926,NA,NA,NA,NA,1547,2018,92
437080488,"301 W 110th St","New York",10026,40.801088,-73.958458,360610197021004,90618483,2018-06-25,585494,NA,106,1989,NA,NA,NA,NA,589,2018,29
437080493,"44 E 12th St","New York",10003,40.733568,-73.991953,360610061003002,90510578,2018-06-25,1250000,54450,106,1985,NA,NA,NA,NA,631,2018,33
437080495,"182 Mulberry St","New York",10012,40.720842,-73.996434,360610041006003,90506058,2018-06-29,2195000,NA,106,2002,NA,NA,NA,NA,1505,2018,16
437080499,"40 Broad St","New York",10004,40.706117,-74.011734,360610009001001,90486399,2018-06-26,975000,NA,106,1982,NA,NA,NA,NA,952,2018,36
437080504,"200 Rector Pl","New York",10280,40.708326,-74.016542,360610317043002,90484695,2018-06-29,843620,NA,106,1987,NA,NA,NA,NA,597,2018,31
437080505,"77 Horatio St","New York",10014,40.738939,-74.00731,360610079003000,90517090,2018-06-15,2740000,NA,106,1910,NA,NA,NA,NA,548,2018,108
437080509,"200 E 66th St","New York",10065,40.76544,-73.963239,360610118007000,90589670,2018-06-28,1578288,NA,106,1951,NA,NA,NA,NA,1090,2018,67
437080513,"45 W 67th St","New York",10023,40.774246,-73.980591,360610153007000,90555041,2018-06-27,975000,15063,106,1983,NA,NA,NA,NA,866,2018,35
437080515,"147 Waverly Pl","New York",10014,40.733516,-74.000888,360610071005001,90512524,2018-07-02,10500000,NA,106,1915,NA,NA,NA,NA,3429,2018,103
437080519,"210 E 47th St","New York",10017,40.753511,-73.971677,360610090006000,90577238,2018-06-29,500000,NA,106,1957,NA,NA,NA,NA,622,2018,61
437080521,"155 W 71st St","New York",10023,40.777651,-73.980891,360610157007000,90558964,2018-06-29,805000,NA,106,1940,NA,NA,NA,NA,703,2018,78
437080529,"30 W 63rd St","New York",10023,40.770769,-73.981573,360610149005000,90554012,2018-06-26,5350000,NA,106,1979,NA,NA,NA,NA,2006,2018,39
437080530,"300 E 33rd St","New York",10016,40.743106,-73.975624,360610070005000,90537916,2018-06-26,605000,NA,106,1962,NA,NA,NA,NA,485,2018,56
437080533,"161 W 61st St","New York",10023,40.771526,-73.985947,360610145001000,90556352,2018-07-02,2562000,14109.01,106,1987,NA,NA,NA,NA,1387,2018,31
437080541,"70 Little West St","New York",10004,40.707121,-74.016675,360610317044000,90482786,2018-06-25,1840000,NA,106,2006,NA,NA,NA,NA,1356,2018,12
437080543,"235 W End Ave","New York",10023,40.779049,-73.985385,360610159003003,90564819,2018-06-07,850000,11800,106,1928,NA,NA,NA,NA,675,2018,90
437080545,"250 E 65th St","New York",10065,40.764177,-73.962139,360610118008000,90588859,2018-06-07,1140000,NA,106,1963,NA,NA,NA,NA,1021,2018,55
437080546,"225 5th Ave","New York",10010,40.743759,-73.98797,360610058001003,90528757,2018-06-08,1800000,NA,106,1900,NA,NA,NA,NA,948,2018,118
437080547,"455 E 86th St","New York",10028,40.776447,-73.947074,360610144021000,90606040,2018-06-14,830000,NA,106,1986,NA,NA,NA,NA,746,2018,32
437080548,"238 E 68th St","New York",10065,40.766444,-73.961303,360610118003000,90590075,2018-06-26,11150000,1817,101,1899,NA,NA,NA,NA,5830,2018,119
437080550,"300 E 90th St","New York",10128,40.780161,-73.949628,360610154006000,90604705,2018-06-25,750000,NA,106,1987,NA,NA,NA,NA,657,2018,31
437080553,"25 Central Park W","New York",10023,40.770366,-73.980587,360610149005000,90553273,2018-06-21,4800000,50207.5,106,1932,NA,NA,NA,NA,2001,2018,86
437080560,"392 Central Park W","New York",10025,40.794712,-73.965395,360610185001000,90616332,2018-06-28,1100000,NA,106,1960,NA,NA,NA,NA,788,2018,58
437080576,"75 Allen St","New York",10002,40.717845,-73.99151,360610018006000,90502629,2018-06-22,591888,2493,106,1900,NA,NA,NA,NA,400,2018,118
437080579,"221 W 148th St","New York",10039,40.824295,-73.938836,360610234001002,90627186,2018-06-27,380000,NA,106,2008,NA,NA,NA,NA,361,2018,10
437080581,"105 W 117th St","New York",10026,40.803132,-73.949619,360610218001000,90621948,2018-06-25,1125000,NA,106,1910,NA,NA,NA,NA,1257,2018,108
437080582,"340 E 23rd St","New York",10010,40.736957,-73.979445,360610064005000,90536660,2018-06-22,949000,NA,106,2007,NA,NA,NA,NA,638,2018,11
437080585,"247 W 115th St","New York",10026,40.803701,-73.955174,360610218003000,90615318,2018-06-25,1838838,5046,106,2007,NA,NA,NA,NA,1753,2018,11
437080586,"11 Sylvan Ter","New York",10032,40.834773,-73.939298,360610243012001,90630202,2018-06-28,1625000,713.12,101,1899,NA,NA,NA,NA,1500,2018,119
437080588,"350 W 50th St","New York",10019,40.762999,-73.988189,360610133002001,90545933,2018-06-26,854000,NA,106,1989,NA,NA,NA,NA,585,2018,29
437080591,"175 W 12th St","New York",10011,40.737359,-74.000151,360610071002000,90513913,2018-06-28,1640000,NA,106,1961,NA,NA,NA,NA,857,2018,57
437080595,"101 W 78th St","New York",10024,40.78159,-73.976151,360610165003000,168907078,2018-06-27,11858188,10217,106,1900,NA,NA,NA,NA,4820,2018,118
437080600,"425 Central Park W","New York",10025,40.796051,-73.961889,360610189002000,90617272,2018-06-22,2100000,10092,106,1941,NA,NA,NA,NA,1415,2018,77
437080604,"48 W 138th St","New York",10037,40.815369,-73.938486,360610212001001,90612519,2018-06-19,460000,9992,106,1940,NA,NA,NA,NA,476,2018,78
437080605,"402 E 90th St","New York",10128,40.778969,-73.946994,360610152005000,168909609,2018-06-28,1295000,12875,106,1910,NA,NA,NA,NA,1283,2018,108
437080608,"250 E 53rd St","New York",10022,40.756756,-73.967468,360610098002000,90578726,2018-07-02,3175000,NA,106,2006,NA,NA,NA,NA,1937,2018,12
437080613,"380 Malcolm X Blvd","New York",10027,40.810379,-73.943077,360610208002001,90612198,2018-07-02,1382500,13499.18,106,2005,NA,NA,NA,NA,1453,2018,13
437080615,"461 W 150th St","New York",10031,40.82817,-73.944178,360610235013001,90628671,2018-07-02,723000,NA,106,2009,NA,NA,NA,NA,793,2018,9
437080617,"425 Central Park W","New York",10025,40.796051,-73.961889,360610189002000,90617265,2018-07-05,760000,10092,106,1941,NA,NA,NA,NA,880,2018,77
437080618,"245 W 99th St","New York",10025,40.797166,-73.970688,360610187004000,90619880,2018-06-28,4650000,5803.2,106,2006,NA,NA,NA,NA,2209,2018,12
437080619,"171 E 84th St","New York",10028,40.777797,-73.95494,360610148011000,90597952,2018-06-26,1750000,NA,106,1987,NA,NA,NA,NA,1001,2018,31
437080624,"200 E 79th St","New York",10075,40.773923,-73.957183,360610134004000,153728898,2018-07-02,4900000,NA,106,2011,NA,NA,NA,NA,1920,2018,7
437425211,"855 W END AVE","NEW YORK",10025,40.798935,-73.970729,360610187001000,157780218,2018-07-10,650000,NA,107,1896,NA,NA,NA,NA,NA,2018,122
437436028,"1125 5TH AVE","NEW YORK",10128,40.786226,-73.956783,360610160013000,162803170,2018-07-12,579500,NA,107,1925,NA,NA,NA,NA,NA,2018,93
437547543,"120 E 90th St","New York",10128,40.782024,-73.954002,360610148024001,90599335,2018-06-28,720000,NA,106,1962,NA,NA,NA,NA,550,2018,56
437547546,"93 Reade St","New York",10013,40.71543,-74.007998,360610021001000,158166456,2018-07-02,7924382,1875,106,1857,NA,NA,NA,NA,3160,2018,161
437547550,"1441 3rd Ave","New York",10028,40.775694,-73.955859,360610138002000,90600288,2018-07-05,2085000,7854,106,1984,NA,NA,NA,NA,1230,2018,34
437547554,"392 Central Park W","New York",10025,40.794712,-73.965395,360610185001000,90616384,2018-06-25,400000,NA,106,1960,NA,NA,NA,NA,824,2018,58
437547556,"40 E 94th St","New York",10128,40.785524,-73.95496,360610160012000,90597182,2018-06-28,2325000,23200,106,1984,NA,NA,NA,NA,870,2018,34
437547557,"200 Rector Pl","New York",10280,40.708326,-74.016542,360610317043002,90484569,2018-06-27,900000,NA,106,1987,NA,NA,NA,NA,645,2018,31
437547559,"133 W 4th St","New York",10012,40.731356,-73.999861,360610065001001,90509969,2018-07-02,2425000,NA,106,1910,NA,NA,NA,NA,1040,2018,108
437547562,"108 5th Ave","New York",10011,40.737291,-73.993041,360610054002000,153726563,2018-06-27,2250000,5840,106,1986,NA,NA,NA,NA,1095,2018,32
437547563,"15 W 53rd St","New York",10019,40.761377,-73.97749,360610104001002,90572655,2018-07-06,9250000,NA,106,1982,NA,NA,NA,NA,4970,2018,36
437547567,"545 W 110th St","New York",10025,40.804201,-73.966064,360610199006001,90620795,2018-07-03,3000000,13500,106,2005,NA,NA,NA,NA,1856,2018,13
437547568,"300 W 135th St","New York",10030,40.816299,-73.947822,360610221022006,90625469,2018-05-10,985000,NA,106,2003,NA,NA,NA,NA,987,2018,15
437547577,"1 Lincoln Plz","New York",10023,40.771581,-73.981181,360610149004000,90554072,2018-07-02,950000,NA,106,1970,NA,NA,NA,NA,602,2018,48
437547578,"25 Central Park W","New York",10023,40.770366,-73.980587,360610149005000,90553233,2018-06-29,1050000,50207.5,106,1932,NA,NA,NA,NA,742,2018,86
437547585,"117 E 57th St","New York",10022,40.761713,-73.969755,360610112032001,90575722,2018-06-28,1600000,NA,106,1975,NA,NA,NA,NA,1208,2018,43
437547586,"111 E 88th St","New York",10128,40.781263,-73.95515,360610148023000,90599178,2018-06-28,1780000,NA,106,1929,NA,NA,NA,NA,615,2018,89
437547588,"47 E 91st St","New York",10128,40.784114,-73.956131,360610160012002,90596979,2018-07-09,2750000,NA,106,1920,NA,NA,NA,NA,1528,2018,98
437547593,"235 W 75th St","New York",10023,40.781564,-73.981655,360610163004000,158169566,2018-06-13,486238,28335,106,1901,NA,NA,NA,NA,971,2018,117
437547601,"340 W 57th St","New York",10019,40.767173,-73.985076,360610139006000,90547115,2018-07-11,1625000,NA,106,1931,NA,NA,NA,NA,1165,2018,87
437547604,"235 W 75th St","New York",10023,40.781564,-73.981655,360610163004000,158169602,2018-06-13,720376,28335,106,1901,NA,NA,NA,NA,949,2018,117
437547606,"350 E 62nd St","New York",10065,40.761508,-73.960899,360610110006000,90591375,2018-07-05,480000,15200,106,1916,NA,NA,NA,NA,472,2018,102
437547607,"235 W 75th St","New York",10023,40.781564,-73.981655,360610163004000,158169589,2018-06-13,490377,28335,106,1901,NA,NA,NA,NA,772,2018,117
437547611,"188 E 64th St","New York",10065,40.764499,-73.964841,360610120002002,90586462,2018-07-02,890000,NA,106,1987,NA,NA,NA,NA,554,2018,31
437547613,"101 W 87th St","New York",10024,40.78755,-73.971825,360610173002000,90567034,2018-06-25,3400000,16286,106,1986,NA,NA,NA,NA,1778,2018,32
437547616,"50 W 30th St","New York",10001,40.746995,-73.989381,360610076002002,168905647,2018-06-28,1480000,NA,106,2016,NA,NA,NA,NA,829,2018,2
437547620,"350 W 42nd St","New York",10036,40.757918,-73.992155,360610115001000,90544870,2018-07-05,1067500,NA,106,2004,NA,NA,NA,NA,663,2018,14
437547625,"37 W 10th St","New York",10011,40.734387,-73.997177,360610063002001,168905005,2018-07-11,37200000,2321.38,101,1900,NA,NA,NA,NA,8310,2018,118
437547626,"350 W 42nd St","New York",10036,40.757918,-73.992155,360610115001000,90544592,2018-07-02,1350000,NA,106,2004,NA,NA,NA,NA,957,2018,14
437547633,"200 E 62nd St","New York",10065,40.763017,-73.965076,360610110003000,158171057,2018-07-13,1805000,21831.97,106,1967,NA,NA,NA,NA,1156,2018,51
437547635,"333 W 56th St","New York",10019,40.767342,-73.984932,360610139006000,90547370,2018-07-10,680000,NA,106,1931,NA,NA,NA,NA,549,2018,87
437547637,"280 Park Ave S","New York",10010,40.739539,-73.987467,360610056003000,90527710,2018-06-28,1700000,NA,106,1986,NA,NA,NA,NA,1266,2018,32
437547641,"1 Irving Pl","New York",10003,40.7345,-73.989198,360610050003002,90531585,2018-06-20,1400000,103700,106,1987,NA,NA,NA,NA,714,2018,31
437547643,"524 E 89th St","New York",10128,40.777182,-73.944754,360610144023001,90607592,2018-07-11,4550000,1888.31,101,1901,NA,NA,NA,NA,3240,2018,117
437547646,"15 W 53rd St","New York",10019,40.761377,-73.97749,360610104001002,90572564,2018-07-13,1600000,NA,106,1982,NA,NA,NA,NA,973,2018,36
437547648,"630 1st Ave","New York",10016,40.745045,-73.971611,360610086011012,90540114,2018-06-27,850000,NA,106,1984,NA,NA,NA,NA,658,2018,34
437547658,"200 E 62nd St","New York",10065,40.763017,-73.965076,360610110003000,158171134,2018-06-25,3391791,21831.97,106,1967,NA,NA,NA,NA,1689,2018,51
437547660,"40 Mercer St","New York",10013,40.721244,-74.00092,360610047002012,90505709,2018-07-10,7350000,NA,106,2005,NA,NA,NA,NA,2476,2018,13
437547662,"20 W 53rd St","New York",10019,40.760808,-73.97736,360610104001003,90572386,2018-07-11,17500000,17573.5,106,2012,NA,NA,NA,NA,4545,2018,6
437547663,"404 E 79th St","New York",10075,40.771892,-73.952362,360610132001000,90594744,2018-06-19,940000,NA,106,1986,NA,NA,NA,NA,632,2018,32
437547664,"101 Warren St","New York",10007,40.715628,-74.012114,360610021002003,90492746,2018-07-12,3660000,NA,106,2006,NA,NA,NA,NA,2114,2018,12
437547669,"235 W End Ave","New York",10023,40.779049,-73.985385,360610159003003,90564896,2018-07-09,1350000,11800,106,1928,NA,NA,NA,NA,927,2018,90
437547672,"300 E 23rd St","New York",10010,40.737519,-73.980766,360610064005000,90536918,2018-07-12,1750000,NA,106,2008,NA,NA,NA,NA,1058,2018,10
437547675,"250 E 40th St","New York",10016,40.748519,-73.973396,360610088002001,90536175,2018-07-13,648000,NA,106,1988,NA,NA,NA,NA,507,2018,30
437547682,"350 W 53rd St","New York",10019,40.764838,-73.98674,360610133005001,90546893,2018-07-05,1700000,NA,106,2005,NA,NA,NA,NA,1171,2018,13
437547684,"333 E 30th St","New York",10016,40.742673,-73.975706,360610070005000,90537310,2018-07-02,576000,NA,106,1962,NA,NA,NA,NA,476,2018,56
437547685,"99 John St","New York",10038,40.708015,-74.005912,360610015022001,90489829,2018-07-09,710500,NA,106,2003,NA,NA,NA,NA,663,2018,15
437547686,"240 E 47th St","New York",10017,40.752858,-73.97043,360610090006000,90576971,2018-07-09,1300000,NA,106,1982,NA,NA,NA,NA,1182,2018,36
437547687,"18 W 48th St","New York",10036,40.757606,-73.979179,360610094001002,90572124,2018-06-28,1483000,NA,106,2005,NA,NA,NA,NA,772,2018,13
437547694,"1355 1st Ave","New York",10021,40.76836,-73.955996,360610126001002,158171335,2018-07-03,3800000,5100,106,2009,NA,NA,NA,NA,2089,2018,9
437547700,"170-176 John St","New York",10038,40.70597,-74.004295,360610015022011,90489647,2018-06-14,2300000,5100,106,1840,NA,NA,NA,NA,1891,2018,178
437547702,"225 5th Ave","New York",10010,40.743759,-73.98797,360610058001003,153726703,2018-06-13,4712500,NA,106,1900,NA,NA,NA,NA,1388,2018,118
437547704,"18-20 Pine St","New York",10005,40.707678,-74.009977,360610007001016,90488362,2018-06-28,755000,NA,106,1928,NA,NA,NA,NA,675,2018,90
437547705,"516 W 47th St","New York",10036,40.763047,-73.994092,360610129001010,90551048,2018-07-11,1175000,NA,106,2003,NA,NA,NA,NA,842,2018,15
437547707,"68 Bradhurst Ave","New York",10039,40.823438,-73.942582,360610259001004,90627619,2018-07-06,880000,44797.5,106,2005,NA,NA,NA,NA,1053,2018,13
437547708,"350 W 42nd St","New York",10036,40.757918,-73.992155,360610115001000,90544729,2018-07-09,995000,NA,106,2004,NA,NA,NA,NA,667,2018,14
437547713,"240 E 47th St","New York",10017,40.752858,-73.97043,360610090006000,90577043,2018-07-10,999000,NA,106,1982,NA,NA,NA,NA,759,2018,36
437547716,"117 E 102nd St","New York",10029,40.790178,-73.948728,360610166004000,90609194,2018-06-22,605000,NA,106,2006,NA,NA,NA,NA,612,2018,12
437547717,"420 E 58th St","New York",10022,40.758411,-73.961662,360610106012000,90582866,2018-07-10,640000,6532.5,106,1985,NA,NA,NA,NA,548,2018,33
437547718,"382 Central Park W","New York",10025,40.793671,-73.965557,360610185001000,90615701,2018-07-10,765000,120054,106,1961,NA,NA,NA,NA,545,2018,57
437547721,"214-216 E 9th St","New York",10003,40.729597,-73.988686,360610038001000,90505023,2018-07-10,2550000,NA,106,1900,NA,NA,NA,NA,1000,2018,118
437547726,"159 W 24th St","New York",10011,40.744751,-73.994551,360610091001002,90524353,2018-07-02,1325000,4114.91,106,1901,NA,NA,NA,NA,745,2018,117
437547727,"53 W 76th St","New York",10023,40.78,-73.976326,360610161002000,90555984,2018-07-06,700000,2040,106,1900,NA,NA,NA,NA,627,2018,118
437547729,"155 E 34th St","New York",10016,40.7462,-73.978528,360610072007000,90533485,2018-07-10,550000,NA,106,1964,NA,NA,NA,NA,524,2018,54
437547730,"15 William St","New York",10005,40.705274,-74.010231,360610009001006,90486744,2018-07-09,1169000,NA,106,2005,NA,NA,NA,NA,832,2018,13
437547733,"300 E 23rd St","New York",10010,40.737519,-73.980766,360610064005000,161048399,2018-07-10,2000000,NA,106,2008,NA,NA,NA,NA,1111,2018,10
437547737,"516 W 47th St","New York",10036,40.763047,-73.994092,360610129001010,90551122,2018-07-11,837500,NA,106,2003,NA,NA,NA,NA,606,2018,15
437547738,"243 W 98th St","New York",10025,40.796242,-73.971268,360610187004001,90619749,2018-07-13,2280000,10092,106,1899,NA,NA,NA,NA,1542,2018,119
437547740,"456 W 167th St","New York",10032,40.838671,-73.936988,360610249001004,158172544,2018-07-03,825000,15731.27,106,2012,NA,NA,NA,NA,959,2018,6
437547742,"301 W 110th St","New York",10026,40.801088,-73.958458,360610197021004,90618373,2018-06-27,865000,NA,106,1988,NA,NA,NA,NA,744,2018,30
437547746,"321 E 48th St","New York",10017,40.75329,-73.96838,360610090004000,90580630,2018-07-11,2151500,NA,106,1962,NA,NA,NA,NA,1891,2018,56
437547749,"225 W 83rd St","New York",10024,40.786262,-73.977043,360610171002000,90568692,2018-06-27,920000,NA,106,1985,NA,NA,NA,NA,657,2018,33
437547750,"725 Riverside Dr","New York",10031,40.829931,-73.949503,360610233001000,90630032,2018-07-16,521500,NA,106,1912,NA,NA,NA,NA,678,2018,106
437547751,"200 E 62nd St","New York",10065,40.763017,-73.965076,360610110003000,158171114,2018-06-12,4760319,21831.97,106,1967,NA,NA,NA,NA,1315,2018,51
437547753,"583-587 Broadway","New York",10012,40.724926,-73.997636,360610049001003,90508054,2018-07-16,26500000,NA,106,1900,NA,NA,NA,NA,4581,2018,118
438088988,"200 E 84TH ST","NEW YORK",10028,40.777319,-73.95487,360610138001000,162974292,2018-07-12,7400000,NA,107,1961,NA,NA,NA,NA,NA,2018,57
438089068,"20 E 74TH ST","NEW YORK",10021,40.77322,-73.965131,360610130003000,162974285,2018-07-19,3450000,NA,107,1947,NA,NA,NA,NA,NA,2018,71
438479779,"205 W 89TH ST","NEW YORK",10024,40.789849,-73.973788,360610175006000,163007187,2018-06-07,1130000,NA,107,1920,1,1.5,NA,NA,NA,2018,98
438479782,"180 W 58TH ST","NEW YORK",10019,40.765806,-73.978986,360610137002000,157678861,2018-06-26,1500000,NA,107,1909,1,1,NA,NA,NA,2018,109
